Monte Carlo All Values Report (MIMIC_CUA_simple.trex),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iteration,"Cost
(Threshold 1 (Usual care))","Cost
(Threshold 4 (SF < 110))","Effectiveness
(Threshold 1 (Usual care))","Effectiveness
(Threshold 4 (SF < 110))","NMB
(Threshold 1 (Usual care))","NMB
(Threshold 4 (SF < 110))","Optimal
Strategy","t_currentage
(Threshold 1 (Usual care))","t_currentage
(Threshold 4 (SF < 110))","t_dischargesurvival_finalscale
(Threshold 1 (Usual care))","t_dischargesurvival_finalscale
(Threshold 4 (SF < 110))","t_hospitalduration
(Threshold 1 (Usual care))","t_hospitalduration
(Threshold 4 (SF < 110))","t_imv
(Threshold 1 (Usual care))","t_imv
(Threshold 4 (SF < 110))","t_imvduration
(Threshold 1 (Usual care))","t_imvduration
(Threshold 4 (SF < 110))","t_lifespan
(Threshold 1 (Usual care))","t_lifespan
(Threshold 4 (SF < 110))","t_ltd
(Threshold 1 (Usual care))","t_ltd
(Threshold 4 (SF < 110))","t_oxygenduration
(Threshold 1 (Usual care))","t_oxygenduration
(Threshold 4 (SF < 110))","t_survive
(Threshold 1 (Usual care))","t_survive
(Threshold 4 (SF < 110))","threshold
(Threshold 1 (Usual care))","threshold
(Threshold 4 (SF < 110))",d_Recovery18to64Cost,d_Recovery65plusCost,d_Recovery18to64CostMean,d_Recovery65plusCostMean,d_LongtermDisabilityUtility,d_Gompertz,d_Age,d_Sex,d_Uniform,d_thresh1_imv_surv,d_thresh1_surv,d_thresh2_imv_surv,d_thresh2_surv,d_thresh3_imv_surv,d_thresh3_surv,d_thresh4_imv_surv,d_thresh4_surv,d_beta_imvDuration_intercept,d_beta_imvDuration_death28,d_beta_imvDuration_age,d_beta_imvDuration_sex,d_beta_imvDuration_logalpha,d_beta_oxygenDuration_intercept,d_beta_oxygenDuration_death28,d_beta_oxygenDuration_imv28,d_beta_oxygenDuration_age,d_beta_oxygenDuration_sex,d_beta_oxygenDuration_logalpha,d_beta_hospitalDuration_intercept,d_beta_hospitalDuration_death28,d_beta_hospitalDuration_imv28,d_beta_hospitalDuration_age,d_beta_hospitalDuration_sex,d_beta_hospitalDuration_logalpha,d_imvDuration,d_oxygenDuration,d_hospitalDuration,d_LTD_riskgroup0,d_LTD_riskgroup1,d_LTD_riskgroup2,d_LTD_riskgroup3,d_LTD_riskgroup4,d_imv1,d_imv2,d_imv3,d_imv4,d_imv5,d_oxygen1,d_oxygen2,d_oxygen3,d_oxygen4,d_oxygen5,d_ward1,d_ward2,d_ward3,d_ward4,d_ward5,d_y1,d_y2,d_y3,d_y4,d_y5,d_thresh1_imv_death,d_thresh2_imv_death,d_thresh3_imv_death,d_thresh4_imv_death,d_LTDmortalityHR,d_dischargeSurvival_shape,d_dischargeSurvival_scale,d_dischargeSurvival,d_dischargeSurvival_ageHR,"Longterm disability
(Threshold 1 (Usual care))","Longterm disability
(Threshold 4 (SF < 110))","IMV duration
(Threshold 1 (Usual care))","IMV duration
(Threshold 4 (SF < 110))","Life expectancy
(Threshold 1 (Usual care))","Life expectancy
(Threshold 4 (SF < 110))"
11,81357.94765,90129.76241,8.933842555,8.467758739,-81357.94765,-90129.76241,Threshold 1 (Usual care),64.87640783,65.00089406,0,0,5.110418077,4.851546701,0.3236,0.5804,2.632576813,4.793499088,16.57596949,16.94498339,0.0714,0.1032,4.813089814,4.65174152,0.8006,0.739,1,4,30014.66748,37628.19144,3495.490247,37633.88899,0.346940082,82.72908845,65.00089406,0.449120656,0.492890565,0.362944603,0.800287652,0.144033009,0.432878413,0.477081672,0.640440553,0.697024786,0.743384938,2.337031286,-0.465984416,-0.216002948,-0.020664544,-0.117991954,1.848349118,-0.397374317,0.035825843,0.064839336,0.135255324,-0.264599561,2.11022296,-0.375471989,-0.14987465,-0.100689198,0.060694865,-0.436362483,11.08182454,4.65174152,4.870495951,0.034123187,0.128114497,0.246510797,0.372473026,0.696629808,4880.652332,5559.971365,4720.769729,3845.713761,4270.20443,3883.230813,2105.184813,1644.131066,4396.391416,2510.511562,1689.789516,2236.333628,1982.268367,1763.957217,1634.884287,24029.7522,16062.83146,5758.553275,7200.208279,4942.470089,0.155656407,0.126159309,0.049875328,0.222437198,1.366682571,0.459784424,15.55913126,144.2871498,1.976708572,0.0714,0.1032,2.632576813,4.793499088,11.89495859,11.51144543
12,75185.00377,95132.5088,5.079498555,8.060092774,-75185.00377,-95132.5088,Threshold 1 (Usual care),64.73277354,64.83694953,0,0,5.107553305,5.702249776,0.2548,0.7388,1.668855748,5.527067352,14.74392118,14.36787458,0.0314,0.1172,4.175670837,4.121384819,0.4892,0.854,1,4,29977.42569,33710.2125,2910.117914,33689.46162,0.382874636,82.85763179,64.83694953,0.450812689,0.503139529,0.375967487,0.49048131,0.237182002,0.685575979,0.577734611,0.905700652,0.840819349,0.849310691,2.171431123,-0.501441362,-0.303635642,-0.05018051,-0.109295425,1.828455337,-0.332159356,-0.195182901,-0.039149462,-0.01133535,-0.249743886,2.170971379,-0.489392327,-0.051790978,0.015957416,0.018665024,-0.271406,10.60324217,4.121384819,5.702249776,0.009023833,0.095619564,0.374008914,0.449695514,0.58157951,7980.964112,4877.82372,4507.403435,5100.926277,4296.49426,3189.897867,3828.014025,2507.201476,2714.59996,2814.078704,2182.821515,1335.528986,1340.234369,1750.678736,1198.525442,24576.13684,19197.33828,7039.253866,9911.487977,9495.894698,0.136675578,0.208095951,0.191246937,0.165188094,1.758538084,0.45079929,13.72821905,56.04589664,1.05334149,0.0314,0.1172,1.668855748,5.527067352,6.768578279,11.07967119
13,69244.05301,75062.69728,6.23482146,7.550501141,-69244.05301,-75062.69728,Threshold 1 (Usual care),64.36573468,64.51475369,0,0,5.729316829,5.948333825,0.3004,0.5036,2.082142133,3.978391286,16.75561836,16.37889869,0.0598,0.0936,3.641629338,3.75205652,0.549,0.6616,1,4,30022.21966,27686.7175,5823.802745,27587.01576,0.268223396,83.26656781,64.51475369,0.450456465,0.493023802,0.355073466,0.549596671,0.172918379,0.791169163,0.426092483,0.916295577,0.652448015,0.650741756,2.318602129,-0.368252891,-0.277934383,-0.076866476,-0.162289163,1.693346189,-0.435812781,-0.18219418,0.074125775,0.048171966,-0.205839158,2.049194604,-0.33622557,-0.053969503,-0.00503451,0.163748363,-0.168320589,12.21989753,3.75205652,5.949858548,0.061281629,0.160969407,0.278339987,0.460025775,0.58339577,2788.787465,5058.932323,4418.284615,4820.446592,4899.135582,4605.028522,3407.374802,3281.791341,1623.21864,2032.759284,2639.250448,1832.213724,2121.580765,1977.211715,1300.830076,31549.09452,6811.4269,7064.033861,4546.987716,5468.08891,0.213654783,0.35369041,0.040613681,0.222227739,1.985762847,0.432489324,15.44188787,162.584397,1.775303447,0.0598,0.0936,2.082142133,3.978391286,8.351352454,10.18953929
14,84166.46066,97116.50454,8.542940383,10.8415146,-84166.46066,-97116.50454,Threshold 1 (Usual care),64.64828442,64.74287881,0,0,5.217859962,5.511269868,0.291,0.6556,2.354007793,5.407277173,17.16837235,17.07698272,0.0748,0.1358,4.483541818,4.638035211,0.7312,0.9166,1,4,29984.93927,37134.5408,2580.029711,37163.81073,0.089227832,82.30993246,64.74287881,0.451165309,0.4957553,0.381822658,0.725497543,0.196287773,0.763105015,0.643062096,0.754752612,0.696428575,0.910329493,2.157612694,-0.305711904,-0.279301545,-0.110288897,-0.023825811,1.848362158,-0.351362119,-0.093131115,-0.075907129,-0.011102923,-0.200702182,2.001692857,-0.431651499,-0.028319811,-0.076402328,0.124023593,-0.260983377,12.19404601,4.638035211,5.511269868,0.04452766,0.138975319,0.216548483,0.471073504,0.618883517,8148.572136,3545.20247,3633.018409,3172.032739,3271.024261,5146.845722,2799.190949,1820.310448,3443.659535,3257.110745,2467.964528,1850.909495,1800.436404,2071.227703,1790.81976,31859.84926,15761.28723,5974.434699,7001.269046,8506.848561,0.060659398,0.275228646,0.230151236,0.188486526,1.510429016,0.508060317,20.99554069,78.96455995,1.266782386,0.0748,0.1358,2.354007793,5.407277173,11.16868295,14.22900181
15,71235.62706,75004.49834,9.156498059,8.785219952,-71235.62706,-75004.49834,Threshold 1 (Usual care),64.77877629,64.89610379,0,0,5.242398584,5.032393651,0.3718,0.5136,3.015248311,4.169108292,17.77037955,17.72183062,0.049,0.0778,4.525532219,4.138418914,0.7386,0.7142,1,4,29982.34938,24922.45176,2192.577298,24936.74644,0.153421013,83.02671703,64.89610379,0.449204737,0.492854103,0.383842259,0.739377894,0.122646912,0.819609259,0.435483022,0.761504732,0.690489457,0.719291261,2.366791651,-0.51019121,-0.276960347,-0.076737208,-0.130668096,1.694695422,-0.357949235,-0.364431454,0.051812551,0.116880578,-0.043874113,2.063361871,-0.420763139,-0.066090041,-0.138003846,0.038137133,-0.285667781,13.13641721,4.138418914,5.032393651,0.012962366,0.210912238,0.237083296,0.29991968,0.636719361,7992.711343,4864.722739,4227.410901,4525.163711,3034.668466,4335.847428,1900.970989,2737.457027,1762.600769,3842.27378,1841.352563,1827.749231,2568.369077,1578.605384,1147.428601,22242.55565,11708.66909,4975.135852,10167.05686,8893.02859,0.335783146,0.065179721,0.122453268,0.070832596,1.433842107,0.496482825,18.67258213,176.8106878,2.325412477,0.049,0.0778,3.015248311,4.169108292,11.94288594,11.46609364
16,83447.27226,100968.1015,9.928885517,10.84046574,-83447.27226,-100968.1015,Threshold 1 (Usual care),64.86409939,64.99618306,0,0,4.930890596,4.627348476,0.3838,0.7816,4.269451661,9.153455317,17.14752721,17.21887907,0.0888,0.189,4.619247225,4.566761935,0.8494,0.9368,1,4,29972.77686,29296.56538,2983.257076,29403.2874,0.246909155,82.66552768,64.99618306,0.450897284,0.50075843,0.37542593,0.846848326,0.307943875,0.7691748,0.447240446,0.637588975,0.811755236,0.936479247,2.317940275,-0.50246822,-0.245310158,-0.062631112,0.071227119,1.74156709,-0.464692974,-0.147539725,-0.032335737,0.069796296,-0.121515802,2.016824148,-0.281128493,-0.252437005,-0.035127604,0.154474927,-0.427840016,15.04695564,4.566761935,4.627348476,0.014075355,0.142576568,0.339037486,0.39779324,0.562342357,6470.28187,4082.630364,3349.195923,3833.354735,3396.688266,3672.750753,3669.665968,3588.947637,3124.943137,1561.958942,2422.508401,2490.026496,2022.530308,1877.266145,1895.669246,22904.55659,15804.13833,6315.951053,5025.326832,6627.210685,0.366544765,0.249259956,0.274813572,0.405862671,1.640862636,0.46102328,16.93435634,176.0336875,2.088768232,0.0888,0.189,4.269451661,9.153455317,13.21230214,14.76008311
17,78055.03112,92877.83485,8.067863226,8.253206171,-78055.03112,-92877.83485,Threshold 1 (Usual care),65.04515117,65.18403596,0,0,4.205324549,4.19899024,0.2128,0.6366,1.691824216,4.931738851,16.92643915,16.34773135,0.0472,0.0958,5.327294113,5.503308992,0.6844,0.741,1,4,29965.82204,33588.81717,3874.66021,33570.57028,0.253906307,82.9668907,65.18403596,0.451038632,0.498869528,0.243817722,0.678860311,0.183381658,0.8648382,0.377583076,0.508241321,0.735268766,0.740657967,2.338941512,-0.393719037,-0.295518358,-0.045751966,-0.131542896,1.818891823,-0.335230231,0.009596762,0.104742617,-0.003764207,-0.046317348,1.825764213,-0.444013241,-0.114256909,-0.027271953,0.079129,-0.398520322,12.93782425,5.503308992,4.19899024,0.028583198,0.08487554,0.260047835,0.309915127,0.63173561,8181.116276,4255.266737,4039.099502,3719.734198,5373.625179,4366.966244,2714.996721,2184.677185,2237.531333,2221.514426,2040.109726,2297.825813,2491.245367,1457.377674,1974.054813,30292.04457,11186.69055,6624.059283,9220.770245,6026.686294,0.11060015,0.122271143,0.293982434,0.37916926,1.990133106,0.46191424,21.23161329,100.2511798,1.357608068,0.0472,0.0958,1.691824216,4.931738851,10.65739094,11.12880701
18,76454.19619,88620.08708,10.85400806,9.898501469,-76454.19619,-88620.08708,Threshold 1 (Usual care),64.78357688,64.90368858,0,0,5.257121161,4.884327921,0.2482,0.7124,2.047745253,6.129408341,18.86711628,18.58789787,0.0572,0.1426,6.181430104,5.92583702,0.8246,0.801,1,4,30004.59265,28494.08971,3608.783304,28554.94434,0.270102975,82.89532366,64.90368858,0.450300908,0.494725912,0.27121869,0.820817752,0.137419636,0.466082035,0.366786411,0.635188338,0.832892453,0.798642713,2.179981663,-0.346200185,-0.279032444,-0.101865931,0.011777431,1.885230445,-0.437319024,-0.024059988,-0.042282378,0.059682459,-0.019206867,2.056782872,-0.417658891,-0.184128895,-0.0626877,0.113193564,-0.279937287,13.00590546,5.92583702,4.884327921,0.020842172,0.171535656,0.287426575,0.452953893,0.664615236,3565.598018,3093.3749,4192.564143,4893.859334,3786.870021,3492.88902,2972.459292,2427.321548,2428.603383,2587.531285,1882.467542,1924.042832,1532.258425,1787.813903,2055.195314,29037.17353,15537.30908,6321.85919,4822.780033,3333.040097,0.223613838,0.150478693,0.207515381,0.21652619,1.512049988,0.499924369,22.93865901,265.7431034,2.474248302,0.0572,0.1426,2.047745253,6.129408341,14.30210963,13.57302084
19,71286.7006,78926.3533,6.274778846,7.9467467,-71286.7006,-78926.3533,Threshold 1 (Usual care),64.82693434,64.95413937,0,0,5.081288646,5.287439029,0.43,0.6816,3.081212329,5.358703278,14.46025755,14.13827648,0.0552,0.122,4.739801778,4.793312837,0.6162,0.8082,1,4,30037.04407,27882.02713,1040.297966,27882.1696,0.158544683,82.50920324,64.95413937,0.450113141,0.496602481,0.482631307,0.61871189,0.246184592,0.837902437,0.493743667,0.841704817,0.818891698,0.816318192,2.196462632,-0.454665742,-0.333560751,-0.080174539,-0.081586486,1.740847208,-0.429951599,-0.020407932,0.030111762,0.108551897,-0.101877176,2.000058284,-0.390499048,-0.026772984,0.010833566,0.133734905,-0.254820613,11.71445166,4.793312837,5.287439029,0.026342967,0.150232838,0.283382228,0.461457136,0.611238152,5754.71729,4001.238935,3709.541245,3441.479423,2470.387779,2903.937285,2364.713666,3446.880728,2100.80402,1793.693071,1626.291597,2687.92383,2070.481187,1501.875364,1784.562263,25054.07798,17219.44784,6012.363723,10685.59743,5223.699133,0.351315186,0.339017001,0.141928203,0.112136939,1.507287788,0.477889352,14.34342471,47.51962722,0.946965633,0.0552,0.122,3.081212329,5.358703278,8.227914337,10.55133946
20,71237.10723,83757.64416,10.14532903,8.766469083,-71237.10723,-83757.64416,Threshold 1 (Usual care),65.03107485,65.15467734,0,0,6.157873671,5.844024641,0.166,0.5522,1.212516107,4.177626479,17.41262235,17.20612791,0.0368,0.0904,4.684441835,4.361431743,0.8368,0.7336,1,4,30010.55914,28904.75038,4939.750595,28930.36284,0.191518058,82.76691944,65.15467734,0.449640558,0.505510314,0.14212834,0.832700867,0.10227984,0.574105341,0.427632329,0.811015845,0.642744629,0.723835289,2.263041417,-0.478758772,-0.334379489,-0.058952845,-0.113320513,1.78907673,-0.399659031,-0.142317934,-0.000847813,0.035542545,-0.157483391,2.18090276,-0.343160785,-0.056602202,0.002511661,0.110417756,-0.305439493,15.09965445,4.361431743,5.860235603,0.021893432,0.170142639,0.266819779,0.504137153,0.607083367,6166.929923,5330.036176,4004.492425,4538.664782,3874.119668,4815.489639,3900.170036,2238.286905,2715.206471,2049.036509,2782.667725,1526.514867,2750.190284,1586.437261,592.5273984,22935.62777,4813.379733,13235.01682,2954.546723,3996.40348,0.254211542,0.186340354,0.138736311,0.259928773,1.614860582,0.429564513,22.99212134,141.2631979,1.298721154,0.0368,0.0904,1.212516107,4.177626479,13.30414633,11.680185
21,86022.03182,103812.0051,9.594853657,9.109356025,-86022.03182,-103812.0051,Threshold 1 (Usual care),64.84665753,64.96769981,0,0,8.876123983,9.369719185,0.356,0.7492,3.435470748,7.961334441,16.43618338,16.22365077,0.1132,0.1794,4.909216683,4.529725082,0.8474,0.8342,1,4,29960.50687,36190.38578,3520.86465,36239.69132,0.165488377,82.5053863,64.96769981,0.449430209,0.496049775,0.383593683,0.849460179,0.169840097,0.775316747,0.530534082,0.764887837,0.89241146,0.82565517,2.392118746,-0.610905929,-0.162087285,-0.08299775,-0.027660819,1.8007994,-0.329921824,-0.147590279,-0.199101667,0.084547956,-0.175479088,2.477638832,-0.450499898,0.105588579,-0.102680763,0.127344463,-0.193236563,12.08166359,4.529725082,9.375084799,0.076319189,0.082870682,0.31228182,0.392901923,0.572740588,5331.275131,5761.270041,3667.131165,3635.624455,3485.841602,3680.319313,2827.357865,2870.655219,1995.555198,2429.728372,2239.337248,791.7870556,2500.230686,1736.626708,1647.068255,42300.02693,8498.92293,12828.51329,5604.664367,5996.196943,0.227903191,0.270923097,0.331896648,0.049140566,1.716067993,0.507317137,19.35287007,57.8974087,1.133611649,0.1132,0.1794,3.435470748,7.961334441,12.75572273,12.27902794
22,87616.52461,95462.48513,9.132589275,10.60312934,-87616.52461,-95462.48513,Threshold 1 (Usual care),65.01085871,65.12229643,0,0,7.527951673,7.654841165,0.491,0.6726,4.178879445,5.859238821,16.01996827,16.57502214,0.0744,0.1192,3.372697031,3.662877476,0.8112,0.9264,1,4,29967.08864,33987.14516,2984.179719,34044.92911,0.111472025,82.36529853,65.12229643,0.449270587,0.500220616,0.570850009,0.803047348,0.155460529,0.76617678,0.332849295,0.927504357,0.708116911,0.925293781,2.272690329,-0.456983896,-0.117296078,-0.07854972,-0.044585183,1.594735421,-0.53746966,-0.247077546,0.048858576,0.044085648,-0.251798969,2.138398814,-0.439272476,-0.076466723,-0.010277979,0.095583809,-0.043796682,9.559494329,3.662877476,7.654841165,0.012181319,0.150795584,0.177145385,0.392529887,0.623291941,5781.476066,5073.779332,4102.810056,3498.609894,5520.914313,3878.863267,3265.751639,3872.586207,2162.963325,2002.823734,2294.623987,1724.614961,2192.960707,1472.279624,1298.921843,31799.1544,16052.64277,8707.126919,19776.83515,7390.899375,0.132768855,0.128904909,0.23148006,0.166898448,1.299185475,0.431639245,20.65931884,97.36265858,1.03078703,0.0744,0.1192,4.178879445,5.859238821,11.97469915,13.92075658
23,77872.31531,89971.99325,9.126724217,7.999360652,-77872.31531,-89971.99325,Threshold 1 (Usual care),65.09867437,65.23752935,0,0,5.969121989,5.538929687,0.3104,0.6492,2.671355418,5.763424045,17.94099736,17.31662707,0.0818,0.1172,4.608420395,4.302618645,0.745,0.6762,1,4,29973.88773,30837.10771,2269.023259,30904.86977,0.171757735,83.17369268,65.23752935,0.450513472,0.498436333,0.36450189,0.746192332,0.151477035,0.761878833,0.535199892,0.874551853,0.871338535,0.677642477,2.326986934,-0.493716263,-0.270139552,-0.041856166,-0.076983915,1.796569966,-0.405764426,-0.151358595,-0.058685896,0.092142853,-0.178804569,2.238724615,-0.395442256,-0.173135028,0.136199412,0.082583114,-0.31225568,13.02364905,4.302618645,5.538929687,0.057744816,0.147674207,0.247515137,0.372974729,0.54823199,5514.225344,4584.13617,3938.091401,4011.758232,4930.299106,3875.923712,2117.868664,3708.58309,1592.981421,1400.23298,1863.774254,1796.557547,2296.932636,1927.153536,1916.58875,32573.50185,17504.58976,5032.059244,4303.198033,7295.085496,0.161083352,0.429843773,0.187718176,0.195905397,1.651387974,0.412265643,19.81303873,470.7722216,2.298509313,0.0818,0.1172,2.671355418,5.763424045,12.0457494,10.67140701
24,90346.03076,95714.26774,10.00521283,6.933637555,-90346.03076,-95714.26774,Threshold 1 (Usual care),64.86616999,64.99863911,0,0,7.007613231,6.680539568,0.3534,0.5174,4.326553835,6.13973132,17.46924753,16.93900202,0.0888,0.1128,4.977341847,4.500343531,0.838,0.6062,1,4,30020.00829,34149.51055,3421.008337,34229.71425,0.159063173,82.93107678,64.99863911,0.448226619,0.49786184,0.401859033,0.834826249,0.167702029,0.860694252,0.546650227,0.798944477,0.739254275,0.599676828,2.419676927,-0.518116149,-0.268658518,-0.03078532,0.038947842,1.82499464,-0.417385639,-0.158789511,-0.079839519,0.10242856,-0.110968469,2.344280143,-0.423134382,-0.098604992,0.103852765,0.077201475,-0.222575859,20.56784379,4.500343531,6.680539568,0.009536195,0.097997529,0.297138258,0.449640153,0.638244643,7269.222676,5236.142698,3384.511865,3384.809215,3561.013314,3948.035388,3216.599868,2154.770362,2588.297441,2062.631569,2491.870167,2503.11646,1955.128118,3048.776535,1203.031817,14837.90945,13174.81889,5591.640729,5655.264857,7255.25571,0.075903636,0.225076361,0.12934477,0.171552897,1.567447422,0.469111834,19.44481441,152.5566356,1.955590789,0.0888,0.1128,4.326553835,6.13973132,13.15263695,9.232262997
25,72896.18249,79233.55257,7.989097184,7.83647768,-72896.18249,-79233.55257,Threshold 1 (Usual care),64.83579105,64.94311732,0,0,6.961171782,7.2718997,0.3166,0.54,2.353980935,4.309880767,13.55500676,12.98975039,0.0636,0.1006,3.849489944,3.734102989,0.8362,0.8576,1,4,29979.14875,30461.50769,4350.992656,30451.18836,0.141093293,82.86720089,64.94311732,0.450436316,0.499229099,0.306326862,0.845544522,0.492730812,0.603315025,0.559979097,0.552612423,0.581707359,0.860797211,2.144140255,-0.383052225,-0.212050815,-0.060368452,-0.025963671,1.545403807,-0.357760721,-0.115405683,-0.147545636,0.065998221,-0.178228232,2.35531396,-0.325257331,-0.110912096,-0.045999484,0.095590297,-0.256295039,11.17946869,3.734102989,7.280240981,0.03088865,0.18254068,0.316090066,0.48018272,0.557321904,5970.604984,4465.861286,5404.414162,3620.2426,2422.197325,4282.354725,2292.013287,3025.943076,1915.819931,3132.062545,1611.114758,1494.314133,1585.172516,2342.285039,1458.961311,23847.0342,7479.860543,6120.772523,7731.559803,8468.19045,0.386712788,0.265819706,0.154472733,0.23230693,1.767145018,0.533327665,11.87563528,30.88760008,1.097146873,0.0636,0.1006,2.353980935,4.309880767,10.35770409,10.20021302
26,61372.28767,71386.07009,6.707112334,5.959026888,-61372.28767,-71386.07009,Threshold 1 (Usual care),64.71856148,64.82856141,0,0,5.464614174,4.953371878,0.2256,0.609,1.484519681,4.269459843,10.91534516,10.91690654,0.0486,0.0904,4.053178437,3.741240395,0.8666,0.7722,1,4,29953.45729,25040.48223,4152.285825,24971.55674,0.133659552,82.76696396,64.82856141,0.448698816,0.494387483,0.211793667,0.864626149,0.141765156,0.817972041,0.550108719,0.732320802,0.725126547,0.76915111,2.074439671,-0.404408133,-0.292634621,-0.062216484,-0.076412496,1.545109718,-0.436873467,-0.074703493,-0.040143656,-0.02964024,-0.067210344,2.078143162,-0.261061598,-0.118333929,0.021151653,0.06321762,-0.337706974,11.27721942,3.741240395,4.954866615,0.033731714,0.093591772,0.247060148,0.41460223,0.590048862,5113.294706,3388.541511,4667.68858,4969.80386,4682.278894,4727.014629,1607.458766,2438.622149,2873.531667,1578.354244,2655.098243,1868.314424,2072.669946,1136.464827,1672.841558,34082.90745,11339.6501,4835.034322,5743.05777,2274.149417,0.295870838,0.101339881,0.235723972,0.21786498,1.494818668,0.462062965,6.730655132,27.42087196,1.172512999,0.0486,0.0904,1.484519681,4.269459843,8.61287929,7.717721475
27,82209.18928,93503.51508,9.611358778,8.409449918,-82209.18928,-93503.51508,Threshold 1 (Usual care),64.69450561,64.80222599,0,0,8.220203845,7.954937019,0.3584,0.6674,3.403594207,6.993801235,17.01703932,16.62411792,0.0736,0.1316,4.085615283,3.77976008,0.8116,0.7394,1,4,30030.01492,27143.30945,3458.111222,27094.5218,0.158946155,82.51275348,64.80222599,0.450473231,0.497359594,0.34901621,0.814657642,0.195511361,0.823836074,0.466296613,0.911650278,0.838178749,0.743677067,2.333964152,-0.479509237,-0.090177993,-0.007980458,0.002834144,1.594598597,-0.544522613,-0.095383793,-0.168789776,0.023230609,-0.11111647,2.487314646,-0.32499093,-0.104755709,0.059369615,0.177709862,-0.209162401,11.34262134,3.77976008,7.957374379,0.037393769,0.205954623,0.20006114,0.337230573,0.54813537,6212.692746,4635.767891,3851.132536,4407.543114,2838.586625,4873.73855,2744.905881,3414.294636,1578.528528,1586.399183,2218.370796,1821.73283,1822.033659,1771.034747,2222.432093,24307.43982,12065.61755,6223.00078,4082.75275,11216.05046,0.372317298,0.2140313,0.218478514,0.182165922,1.566952836,0.497824892,22.33323711,62.6273572,0.905478713,0.0736,0.1316,3.403594207,6.993801235,12.67360307,11.29019509
28,63362.38713,76481.29815,6.182804352,9.746155611,-63362.38713,-76481.29815,Threshold 1 (Usual care),65.00044794,65.15404238,0,0,4.883934369,5.020709563,0.2712,0.5694,2.437731697,5.439085795,17.01194423,17.07417461,0.0778,0.1474,3.4117221,3.75003901,0.5362,0.8442,1,4,29925.0548,26303.30093,4145.503562,26279.74034,0.207644223,82.23362502,65.15404238,0.450410822,0.489462864,0.382693026,0.552521792,0.212063906,0.578277773,0.521405246,0.833814795,0.63992628,0.848378347,2.303414199,-0.557979718,-0.275448287,-0.071068473,-0.022963197,1.503604416,-0.430691741,-0.183138633,-0.174324669,0.10454139,-0.142270887,2.001660368,-0.340027248,-0.151999762,-0.011586199,0.188934502,-0.33272513,15.6892479,3.75003901,5.027029411,0.076567392,0.144209681,0.223931514,0.471965827,0.556620908,6819.480561,3646.371456,4137.4929,4888.151189,4446.061675,3201.647858,2136.191449,2226.951373,1916.907402,1250.863716,1456.434429,2873.04428,1600.29537,1669.012812,709.0258082,31724.14258,17397.74292,6662.948295,5681.703538,5634.485255,0.13749139,0.233123894,0.10979737,0.165794297,1.677950881,0.452062364,13.03018756,304.354949,2.685583791,0.0778,0.1474,2.437731697,5.439085795,8.240694678,13.08958736
29,75731.55324,88740.1232,7.361255511,8.302211892,-75731.55324,-88740.1232,Threshold 1 (Usual care),64.5375518,64.62116319,0,0,6.657176867,6.525645717,0.2982,0.655,3.011554007,6.860505739,14.84415865,14.62565853,0.075,0.1436,3.764833694,3.765022735,0.7,0.822,1,4,29955.44641,29491.80426,1668.956347,29438.36588,0.096486195,82.4372124,64.62116319,0.450339971,0.500290247,0.365304148,0.703973313,0.128690812,0.683421315,0.24485261,0.673664062,0.749431745,0.808317296,2.476941368,-0.468514708,-0.16562227,-0.044204109,-0.052780829,1.644134536,-0.464322296,-0.153213152,0.033973346,0.07772415,-0.170436013,2.398352563,-0.434234806,-0.203734181,-0.051814814,0.170506168,-0.280136295,13.03083176,3.765022735,6.528057767,0.036625703,0.142129585,0.25903777,0.416868775,0.571366238,6435.346564,4907.979064,2796.000452,3642.149624,3234.20083,3805.787707,4678.155357,3084.437904,2558.620368,2045.521432,2706.885957,1814.504633,2347.063894,1265.855175,1347.445303,31598.05293,11008.24768,7620.006348,7566.505701,4406.562759,0.117477819,0.084921447,0.424093901,0.232465606,1.739383793,0.512801186,12.14276865,57.40244427,1.568410406,0.075,0.1436,3.011554007,6.860505739,9.550336888,10.82113195
