d_Recovery18to64Cost,d_Recovery65plusCost,d_Recovery18to64CostMean,d_Recovery65plusCostMean,d_LongtermDisabilityUtility,d_thresh1_imv_surv,d_thresh1_surv,d_thresh2_imv_surv,d_thresh2_surv,d_beta_imvDuration_intercept,d_beta_imvDuration_death28,d_beta_imvDuration_age,d_beta_imvDuration_sex,d_beta_imvDuration_logalpha,d_beta_oxygenDuration_intercept,d_beta_oxygenDuration_death28,d_beta_oxygenDuration_imv28,d_beta_oxygenDuration_age,d_beta_oxygenDuration_sex,d_beta_oxygenDuration_logalpha,d_beta_hospitalDuration_intercept,d_beta_hospitalDuration_death28,d_beta_hospitalDuration_imv28,d_beta_hospitalDuration_age,d_beta_hospitalDuration_sex,d_beta_hospitalDuration_logalpha,d_LTD_riskgroup0,d_LTD_riskgroup1,d_LTD_riskgroup2,d_LTD_riskgroup3,d_LTD_riskgroup4,d_imv1,d_imv2,d_imv3,d_imv4,d_imv5,d_oxygen1,d_oxygen2,d_oxygen3,d_oxygen4,d_oxygen5,d_ward1,d_ward2,d_ward3,d_ward4,d_ward5,d_y1,d_y2,d_y3,d_y4,d_y5,d_thresh1_imv_death,d_thresh2_imv_death,d_LTDmortalityHR,d_dischargeSurvival_shape,d_dischargeSurvival_scale,d_dischargeSurvival_ageHR
30047.19583,24150.99686,2551.599669,24153.84381,0.25907157,0.199313959,0.831813347,0.126246955,0.591630174,2.290416729,-0.441593939,-0.425801983,-0.044188394,-0.03198553,1.774491284,-0.349057472,-0.197531239,-0.148079515,0.058379968,-0.228535901,2.080373261,-0.394261239,-0.227555391,-0.097777662,0.007410988,-0.134979285,0.047671573,0.132488939,0.25831528,0.321994996,0.58811193,6312.033575,4868.08389,4788.832465,4376.815782,2840.983074,3396.208427,3496.795489,2710.458654,1851.291811,1936.919418,2689.006779,1295.951446,1879.720353,1474.176749,1395.608198,23664.47854,8126.107726,7065.244816,7591.50462,6326.768509,0.20456261,0.288096139,2.011224059,0.485470121,16.92997164,1.036299727
30023.19884,23721.40142,2929.923849,23777.92126,0.231398471,0.393674579,0.955595407,0.244516013,0.64687085,2.058427382,-0.468302623,-0.187249496,-0.073196503,-0.061580705,1.584167015,-0.388098271,-0.149551493,-0.123474998,0.132749197,-0.168076424,2.120911919,-0.446415147,-0.102968946,-0.048098676,0.160613053,-0.394834238,0.016480248,0.162962348,0.28269231,0.43771183,0.639278523,5753.4622660000005,3953.479853,3756.676979,3490.526859,2905.820111,3139.151102,3262.199356,2652.567321,1893.821761,1949.650138,2473.694601,2846.962687,1847.293967,2190.606243,1622.845344,22825.03252,11760.90592,6885.340677,3506.244827,5152.89602,0.190447938,0.306752248,1.885440382,0.477597383,19.0484968,1.695373947
29984.42545,21281.20438,2881.68177,21530.18243,0.143685915,0.549195325,0.761105095,0.165129688,0.692508822,2.274010978,-0.4591306,-0.105865504,-0.08258191,-0.043722017,1.835896652,-0.415935998,-0.256971706,-0.083512394,0.071837646,-0.290983207,2.215513789,-0.415277308,-0.065574584,0.084684299,0.168046554,-0.232422464,0.038582426,0.057095522,0.299467602,0.337575071,0.565550895,6857.464733,4071.81679,4229.027194,4569.660781,2736.344847,3879.083729,2989.966909,3958.150911,2620.514017,1559.552929,1763.80218,1955.26157,1942.648207,1990.065322,1498.100571,29839.95717,9032.666327,3660.027778,8469.924884,12778.72035,0.129665431,0.073877817,1.728440017,0.430334065,20.85686009,2.108001804
29954.91596,24800.03528,4364.395055,25054.11523,0.1482764,0.180177739,0.779497107,0.393857798,0.900713811,2.091754826,-0.469450845,-0.356551943,-0.051274846,-0.033175373,1.722393013,-0.328575366,-0.161935726,-0.149242412,0.008204504,-0.021677526,2.16156796,-0.415976904,-0.003874328,0.047383441,-0.013319731,-0.363765716,0.016616255,0.081842907,0.177765711,0.406626113,0.584031331,6281.126092,4437.046845,3603.234959,3768.297693,4055.521063,4332.358561,3542.28404,2097.956728,3519.585053,1807.628562,2750.671565,1284.499372,1329.648642,1502.261085,1022.063717,23800.23821,8806.386959,8916.881851,7164.428531,7828.925656,0.295378575,0.213998209,1.89384077,0.466305021,13.34519815,2.311565673
29973.73646,32170.57729,2727.496983,32485.12331,0.188169269,0.453241232,0.74956229,0.044345779,0.644213136,2.414503662,-0.449084139,-0.176195267,-0.103507669,-0.079981881,1.716632964,-0.40442033,-0.056964371,-0.072598194,0.039041222,-0.200532856,2.228520993,-0.39768032,0.038132004,-0.268985398,0.009156865,-0.37148439,0.016635944,0.155934754,0.2438924,0.354364564,0.711592213,6880.087191,3252.562987,4937.4304,4759.88812,4404.237698,3490.659978,3494.127269,3575.657632,2575.60098,1793.015829,2379.58616,1427.944015,1972.720444,2270.531888,1932.199292,20844.83925,8862.916896,5342.513574,5409.281719,7058.572668,0.139088316,0.130657646,1.934425404,0.423815164,16.05545608,1.705623972
29960.58353,32854.47057,3473.885075,33038.59547,0.261901816,0.30562803,0.868626578,0.173097191,0.520408613,2.389415749,-0.333257507,-0.190612606,-0.050230396,-0.135510989,1.739511958,-0.415931495,-0.157275766,-0.009632771,0.094798841,-0.243061534,2.232021825,-0.424171371,-0.204519715,-0.096189898,-0.056641923,-0.289032588,0.016048567,0.241057768,0.336216132,0.347891997,0.522746857,4757.872615,5051.960561,4163.763099,3367.778127,4569.509992,2613.482243,3336.740191,2970.872972,2566.144749,1975.250411,1717.998749,1327.337018,1705.248482,1745.791858,1047.272559,24740.06428,5103.843768,11356.94297,8942.623955,1265.233078,0.117122254,0.24620652,1.656097849,0.449961427,12.57187269,2.436720944
29964.8193,25590.78944,3011.415078,25272.71392,0.252729942,0.37313948,0.584941224,0.206545027,0.686239079,2.15289623,-0.359489835,-0.218965702,-0.082762078,-0.118273628,2.007339655,-0.470202799,-0.234751064,-0.10015402,0.096494046,-0.019623364,2.328048411,-0.416443692,-0.129651988,0.032101014,0.064767179,-0.199767261,0.002173624,0.160499424,0.230744311,0.336439357,0.676595517,6600.095249,5192.694015,4738.214466,5155.745112,4715.686938,4586.537302,3367.906721,2141.42938,2202.916958,3095.362306,1807.847637,1645.75771,1379.310911,2196.187546,1799.095094,15710.36256,19501.76597,6258.456844,4939.70569,9724.731328,0.125174855,0.107842083,1.701705688,0.516673346,12.8422563,1.570366931
30020.08625,26673.59061,2557.037179,26552.65558,0.083805198,0.432052636,0.744101217,0.217822227,0.695945131,2.297995499,-0.56108351,-0.293714297,0.008133081,-0.152593953,1.937352881,-0.469544933,-0.077377163,0.089856787,0.129813609,-0.101345015,2.134865871,-0.491207086,-0.028244595,-0.053801517,-0.029903312,-0.245552015,0.013789717,0.169694724,0.246332401,0.420825561,0.527638046,2637.510903,4158.642024,4305.190772,4146.262718,3118.46078,4975.70922,1912.365646,4176.774609,2483.73946,2447.970085,1877.21238,1361.873653,1170.618075,2755.081144,2370.406112,22350.82408,6283.734663,6867.56813,11242.021,2835.514599,0.242583698,0.177299167,1.618653333,0.466674778,18.72430406,2.00364086
29934.0625,21334.54094,4912.362581,21158.25229,0.250398367,0.359309703,0.679117118,0.202189901,0.629508966,2.31978611,-0.504329491,-0.329479125,-0.03596351,0.03720603,1.682578038,-0.523425453,-0.08593926,-0.0389748,0.095024994,-0.086393605,2.050397593,-0.427344988,-0.044614503,-0.012677123,0.058211943,-0.113441068,0.021221045,0.124526109,0.238638155,0.400549188,0.622179094,8652.093234,4966.233757,2785.351629,6072.326563,3293.3354,3801.626295,2863.559428,2841.250896,3318.305358,2304.970382,2051.774028,1924.039161,1437.960134,1227.167798,423.6088498,31522.24226,14285.27052,5612.117629,7218.715273,15862.82422,0.071548008,0.061168533,1.969014241,0.456697056,15.2472364,2.406784888
30154.65668,28899.85675,4358.447387,28589.62265,0.108209154,0.192279058,0.586544355,0.018868644,0.781720736,2.189792927,-0.457074651,-0.338441225,-0.07422864,-0.060324694,1.501448852,-0.355605474,-0.155478384,-0.109656609,0.0822121,-0.183970116,1.850657122,-0.35211236,0.126476139,-0.093687223,0.145161659,-0.329835855,0.01163916,0.147251077,0.309756799,0.423069111,0.667214746,5266.392378,5121.452704,5450.441345,3738.909153,2309.252218,3352.910674,2042.657735,1782.428871,3088.275195,1339.90892,2557.026159,1080.79805,1601.469744,1506.02298,1506.186923,40317.3009,5787.905846,3745.550769,8485.883093,3267.315481,0.199276482,0.251058533,1.58893635,0.467252471,20.01636238,0.935914564
29957.12014,30437.02211,3757.041148,30194.58014,0.196889585,0.195565795,0.805280256,0.126348176,0.796774992,2.321003227,-0.542273096,-0.216653156,-0.098418425,0.01041796,1.985473614,-0.499502996,-0.066995034,0.01289515,0.108104322,-0.279823132,2.046414917,-0.339927271,-0.042696295,-0.037625372,0.064418183,-0.230882969,0.00853688,0.166444982,0.299397306,0.410393565,0.605116625,6400.691375,4212.897591,3457.541953,3731.608806,4562.091333,4591.195806,2061.18373,1603.208019,2930.667401,1483.260721,2197.452432,2103.51584,1253.870582,2061.645964,1404.281138,27727.39893,19879.8234,7185.534914,12363.89744,2977.304849,0.158417484,0.303378501,1.469296512,0.4453321,16.98297555,1.186635826
30006.28622,27872.06647,3860.878745,27943.78302,0.276957296,0.237805417,0.698040074,0.14223998,0.599960766,2.418358004,-0.435522492,-0.163720443,-0.100280915,-0.120791949,1.976888749,-0.503111315,-0.29266884,-0.105416525,0.06119054,-0.169928205,2.207490782,-0.45200768,-0.114394025,-0.137894756,0.037916734,-0.214664888,0.035002915,0.122895988,0.348432722,0.429853917,0.515641979,6167.642427,4486.753251,3536.495776,4234.431104,3486.006646,5405.973061,3307.353377,2029.94409,2976.928301,3548.469018,2498.848391,2305.58773,2345.45405,1499.446801,2232.525068,25226.38207,9013.374867,15057.19833,9210.680054,4042.370584,0.177028018,0.173995502,1.837697325,0.490889094,13.83316507,1.691116207
29909.33343,24648.86234,4632.175488,24357.20753,0.120551888,0.380212729,0.714181267,0.158957759,0.670279629,2.15748117,-0.503008203,-0.279229769,-0.076965305,-0.021242149,1.949549015,-0.410532032,-0.231948744,0.154413939,0.063826066,-0.208172751,1.836726717,-0.470983172,0.03132244,0.002471955,0.111473471,-0.234850798,0.025716161,0.181223192,0.243050501,0.370497124,0.601382141,5091.470399,4865.528638,4707.404005,4491.169441,2899.332258,5646.168797,2604.314398,3234.214274,3893.500043,2435.175354,2180.436393,1557.847997,1253.489519,1860.859915,1027.997302,23295.47084,22483.55543,18867.23988,2954.165263,2323.199416,0.050215685,0.292347977,1.956972465,0.466171892,20.29772021,0.71332714
30114.41571,32970.9543,3501.704002,33091.99068,0.199458996,0.388073375,0.783165629,0.21437535,0.706368368,2.234437843,-0.407268118,-0.216769018,-0.090554078,-0.0523658,2.000068649,-0.515464136,-0.17237218,-0.030539645,0.030527196,-0.29527326,2.2690529760000002,-0.35539677,0.012922732,-0.178615278,0.016610468,-0.181515044,0.021887727,0.106213946,0.241391597,0.408158629,0.629679603,5482.901125,4366.911177,3847.554666,3759.814515,3632.905826,3780.989005,1769.805874,2824.384575,2443.043877,2545.797818,1787.652614,1672.210202,2638.268815,1246.358751,1045.053927,27579.59154,13796.99848,4864.45976,13940.5965,4024.381548,0.157867349,0.315852399,1.393950575,0.454940342,19.17271688,1.559574003
29967.49758,28027.19964,2723.013303,27710.71866,0.219396826,0.147204826,0.637753926,0.145519339,0.710337306,2.529937518,-0.426523729,-0.186054095,-0.055041772,-0.137849525,1.749304133,-0.464005758,-0.169344669,-0.154683884,0.028168551,-0.217434687,2.046166332,-0.39709145,-0.032531598,0.002402869,0.07045824,-0.236345121,0.028842713,0.129681268,0.281766189,0.379194188,0.581514716,5325.754608,3469.804495,4652.936857,4104.417586,3743.98226,3698.657646,2724.703086,3200.661684,3379.265944,4260.771452,2139.739562,1128.879623,2027.564398,2562.570512,1899.426873,43666.73984,18359.03421,10833.7429,2923.113367,7690.493407,0.260470794,0.246950545,1.698452631,0.362648957,23.5401364,1.303105321
30104.72145,34310.63071,5864.477162,34263.00192,0.241445158,0.311802208,0.624808358,0.119781471,0.506327767,2.213819942,-0.438731933,-0.08497652,-0.031647359,-0.155570215,1.806463396,-0.369734167,-0.024514054,0.013653664,0.041567189,-0.1406236,2.062442648,-0.401524594,-0.201348001,-0.109279764,0.180695703,-0.232411554,0.024986764,0.129863168,0.276770983,0.395730407,0.566575989,6747.174331,4778.992195,2894.625335,3480.598927,4642.261279,6089.762572,3675.562559,3018.876772,1964.901575,2615.373703,1896.045694,1844.540121,2155.022973,2854.866888,1425.178205,22459.36045,28664.90382,13829.14128,15812.13883,2753.11802,0.22494338,0.040912156,1.494350678,0.448848512,18.62777794,1.633780457
29910.01859,34775.5266,3107.769528,34605.28105,0.288026762,0.385273138,0.871857583,0.123490675,0.853666699,2.201403156,-0.492609381,-0.210213046,-0.061114321,-0.125209077,1.892294477,-0.443039033,-0.151463227,-0.043711653,0.045983359,-0.107115298,1.925641509,-0.313710019,-0.069558586,0.08408221,0.123135692,-0.26437438,0.052877663,0.084486619,0.247093057,0.351211212,0.668466055,8164.830027,4357.186807,3726.529245,3855.874808,3639.388798,4987.382126,4260.98464,3088.419018,3042.235967,3000.815686,2431.420441,1951.739698,1841.20682,1671.605903,1290.932505,29718.2071,15332.54805,11440.99889,7086.620971,5543.777376,0.214004583,0.150882966,1.705715374,0.494414883,19.24016409,1.380643322
29984.74951,32183.27069,2273.672746,32071.00782,0.233366326,0.294619745,0.823830431,0.372141667,0.598861049,2.383158745,-0.477262716,-0.120660977,-0.005297472,-0.091681927,1.750938622,-0.498510316,-0.121094786,-0.147164914,0.104968664,-0.10639929,2.170767959,-0.44342414,-0.122762209,-0.17081312,0.13508298,-0.338063486,0.021247407,0.172049225,0.228770425,0.456353389,0.619075077,7977.273397,5315.798687,3312.083597,4088.380209,3742.214472,3673.954685,2841.025187,3194.387164,1658.985557,2093.753764,3204.674648,1913.626771,1828.184265,1034.973206,2076.100596,35125.30944,14624.93882,14569.66603,2973.802543,4194.673207,0.108025985,0.105991141,1.865990273,0.457937461,14.08275314,1.783277946
29934.30033,37786.46772,3489.546352,37447.46476,0.180733185,0.246345693,0.736841523,0.345465483,0.784754901,2.265749549,-0.470830181,-0.207604873,-0.049758056,0.072782787,1.642286025,-0.368207458,-0.229702126,-0.054008621,0.121254121,-0.090963319,2.045073086,-0.442116576,-0.174407928,-0.100117484,0.048902825,-0.272389348,0.039003632,0.166112344,0.224120281,0.493340404,0.625036683,6413.411441,4424.720273,4369.020418,3591.681825,2418.77522,4101.24663,2951.458165,1787.660043,2670.232363,2726.852693,2043.037489,1681.909937,2423.882537,1146.720133,1212.862375,31157.20554,8728.828243,6306.467749,3863.102827,5237.408219,0.142231709,0.02612129,1.909511225,0.436628647,15.43525703,1.175601607
30079.12272,26977.90734,1328.640652,27148.41072,0.152314468,0.271327849,0.845289757,0.322196022,0.869433137,2.240842561,-0.389563621,-0.218890796,-0.035522598,-0.137625983,1.905049206,-0.421437717,-0.206106889,-0.043312834,0.132141317,-0.090682553,1.910738451,-0.422747321,-0.041465389,-0.126326009,0.100712912,-0.296764398,0.046133382,0.23556691,0.238805548,0.418015216,0.596431757,6919.94464,5020.848203,4635.520073,2993.290247,4830.069409,4074.554219,2964.803319,2452.324347,2674.421021,1847.977304,1798.64926,2420.235184,1080.496158,2558.79295,2012.468764,38882.83815,10040.91321,9551.432312,9069.140072,9809.174707,0.140849261,0.175990125,1.539597404,0.396404046,15.46774104,0.895041162
29955.37537,31913.01871,4341.632773,31954.7394,0.165454175,0.288101126,0.791856913,0.241639151,0.748893392,2.389063378,-0.524652903,-0.249701819,-0.03439336,-0.008397549,1.768307761,-0.42122551,-0.08630485,0.214602535,0.038204957,-0.288981673,2.027100065,-0.405065679,-0.157807043,0.155878624,0.112037382,-0.264314835,0.041523837,0.133251422,0.218637787,0.423545841,0.608742112,6171.820668,5204.24667,4476.226111,5439.892787,5308.893227,2850.762231,3154.644773,2322.602469,2720.507544,3155.594973,2022.041612,2718.032574,1996.0916,1229.993278,1381.163068,35154.83394,7765.155328,13552.22336,7474.702708,2892.429164,0.206168606,0.26553876,2.060763622,0.473398496,18.8041501,1.56437691
30008.02076,32615.92363,3514.103442,32592.5039,0.222806027,0.279733309,0.917654691,0.147996369,0.630990749,2.143242508,-0.404790316,-0.283114447,-0.071753369,-0.134074332,1.853926684,-0.351837624,-0.134455562,0.039455975,0.103917497,-0.059981736,2.169852367,-0.370972683,-0.215348644,-0.1795277,0.077531346,-0.191657648,0.00611941,0.138220813,0.22721081,0.316459577,0.668971955,5201.859947,4074.748339,3767.471184,3951.480186,3805.400219,2909.68333,2295.699645,1550.497637,3552.181965,1933.301721,2414.272027,1721.237919,1702.458111,2417.676765,1875.823297,33005.65388,9622.978664,11359.67134,8616.08467,15788.83028,0.101223786,0.253439906,1.889052841,0.506579897,17.58747054,1.530686384
29953.51819,28751.37446,2296.949939,28778.16983,0.2378731,0.270587593,0.791149666,0.231454117,0.603815659,2.341422743,-0.483642833,-0.275808518,-0.061179127,-0.052424394,1.98908251,-0.399424948,-0.135493321,0.129806166,0.063006534,-0.275978006,2.025211236,-0.374822475,-0.118523456,-0.019462538,0.134104845,-0.371824878,0.016861469,0.143805863,0.27026202,0.398777323,0.651020132,8659.020123,5363.491733,4068.216842,4076.431698,3705.71614,2975.146945,3009.307998,3669.186233,3318.0151,2386.355757,2829.499988,1833.194904,1245.694677,2338.08873,1505.59454,28707.18595,17572.58709,4765.850707,4701.680563,4367.756092,0.146063922,0.242620471,1.573101311,0.460651241,17.44834124,0.910769171
30029.35655,27738.02077,3831.03163,27683.27064,0.25288687,0.547204509,0.786255506,0.369767053,0.710865533,2.277550731,-0.47679071,-0.22034737,-0.028586908,-0.105920706,1.997632357,-0.432261013,-0.134045187,0.112072458,0.078586613,-0.210607905,1.974598827,-0.269799481,-0.110058213,-0.077516486,0.081817148,-0.279492093,0.045605361,0.094154884,0.284566593,0.434414447,0.506786982,4210.213538,5068.269913,4539.476175,4526.343289,3979.118146,6002.744525,2604.100732,2493.036532,2914.714276,2263.009044,2072.791288,1989.842266,1961.887245,1169.02996,1213.206389,33117.8121,15628.31813,12667.59734,12382.68275,7585.884058,0.109083763,0.179455327,1.713271234,0.486758281,23.22665823,1.506404743
30027.96082,23426.60664,4144.572056,23698.00539,0.127156053,0.166492477,0.649424699,0.123384112,0.547211549,2.235192661,-0.445060464,-0.356592937,-0.109355591,-0.178479917,1.558497364,-0.608344022,-0.052348067,0.071175811,0.076017389,-0.221905866,2.187299502,-0.455625576,-0.08433426,-0.065432215,0.024182282,-0.160904404,0.02829321,0.204279235,0.239688746,0.354680901,0.588151659,5612.164521,6220.387659,5017.147268,3668.693409,5865.74218,5024.212034,2933.095819,1363.608887,2513.267999,2098.355093,1805.416121,2035.016382,2409.950339,1783.066453,1001.350958,33656.98157,9946.231231,21031.156,2826.547306,17085.58441,0.218469556,0.168006665,1.636456674,0.381847326,17.623379,1.095744792
29925.70201,27383.49026,1947.607831,27552.75747,0.247286266,0.437141715,0.680319243,0.234678864,0.763996326,2.31150331,-0.508387496,-0.346343674,-0.075717108,-0.138416071,1.807625734,-0.360941205,-0.19740526,-0.023031157,0.058457553,-0.036834959,2.252055978,-0.542397266,-0.138257037,0.035463156,0.065821518,-0.222423758,0.006966834,0.223608865,0.198905773,0.288839727,0.552544354,7215.890387,5056.305531,2848.297634,4560.173193,3088.505259,3870.558634,2676.82445,3113.934657,3565.879613,2111.786786,1883.973445,1275.972931,1478.952048,930.4233619,1793.004341,29305.96872,10665.03568,10913.4065,7460.513808,4388.268829,0.05558933,0.397947642,1.73631619,0.534289043,11.89139402,0.875604189
29944.28496,30541.24354,3625.386789,30470.54777,0.245559945,0.416853431,0.694920264,0.124796519,0.70737297,2.253139481,-0.503249908,-0.252585443,-0.145245481,-0.136201225,1.453953493,-0.338644489,-0.101686687,-0.01518169,0.098982985,-0.130620635,1.971003697,-0.423273167,-0.300950579,-0.006819181,0.046654357,-0.336901059,0.009736094,0.153628897,0.287066893,0.37619603,0.653967173,4137.787027,3836.322637,5195.751338,5231.892584,3778.373647,3701.084981,2947.759235,2463.18748,2854.06143,2767.206349,1774.052418,1545.19613,1958.382643,1603.958285,1090.436811,36521.139,9627.329294,10613.24367,7266.608508,4217.675925,0.139999926,0.213740053,1.887531283,0.477719163,13.92742931,1.362967083
29904.63403,32352.50766,2737.778988,32533.45795,0.132204291,0.154634243,0.73708499,0.166973749,0.665121187,2.255525939,-0.368114887,-0.311721369,-0.097079682,-0.133650508,1.469620082,-0.54695399200000006,0.025557549,-0.055465513,0.043034542,-0.156518629,1.772514506,-0.502452089,0.028953183,0.14277563,0.126899869,-0.300178667,0.013319229,0.068924837,0.187667769,0.452367477,0.627634336,6727.643329,4414.545315,3023.913004,4599.962255,3366.523521,4706.275569,2727.50848,3260.394361,2202.902196,2667.758459,1656.667926,1452.284108,2986.004371,2160.608193,845.2397289,26949.86689,17060.4261,8456.607423,6544.537307,6613.118246,0.20822445,0.44891232,1.742466013,0.465936252,13.23013354,1.205106554
30021.28801,29497.64389,4765.51316,29555.29657,0.219441992,0.30520304,0.643025864,0.101180713,0.81105428,2.205953214,-0.601347434,-0.284588449,-0.070031693,-0.057648823,1.690755581,-0.4718047,-0.212243456,0.057723278,0.062319107,-0.21272651,2.183513644,-0.421935541,-0.192285374,-0.150943377,0.020576695,-0.30024907,0.054376224,0.162139892,0.23577874099999999,0.411638444,0.606849807,4923.125859,4688.665344,4290.937472,3806.824256,3508.524301,3982.345816,3359.122629,3408.130188,2319.762969,1516.721935,2280.044029,2142.205141,512.309823,1619.971384,1923.916256,32873.09246,15654.96979,5891.315429,2465.153894,2124.776026,0.084657878,0.197377692,1.631639418,0.486775402,23.12761857,1.597083825
29899.24656,32487.22467,4938.890875,32396.14667,0.217004353,0.294201407,0.768927766,0.187190632,0.701741291,2.208155726,-0.554998929,-0.18312353,-0.052203032,-0.121290156,1.748252794,-0.520817976,-0.069681058,0.035290573,0.102338976,-0.110943083,2.144289013,-0.317854466,-0.069923835,0.063704073,0.051782949,-0.283749747,0.028108614,0.251527642,0.271559335,0.389252815,0.613631514,5557.673642,4050.770292,3610.793182,3504.303962,3831.609368,2973.170649,4427.00262,2036.40601,2699.996555,2032.956027,1602.465032,1699.017849,1802.706923,2202.433473,2037.230579,32290.65905,21127.15248,5601.276734,8988.334719,6060.86435,0.290869331,0.176385547,1.88685111,0.450740111,17.92441452,1.21746171
30060.56519,33038.58741,3854.880933,32993.6509,0.113678497,0.308772889,0.681093563,0.373407362,0.825631857,2.217191362,-0.405351431,-0.333829886,-0.064888443,-0.048981738,1.781593874,-0.475415559,-0.089134838,0.004174541,0.015773157,-0.241645551,1.873773488,-0.40649902,-0.157968348,0.099533547,0.080662751,-0.219099857,0.025824398,0.199892691,0.293616609,0.446894286,0.646680807,6303.646257,4224.755607,3244.63496,3871.168338,3244.334636,3246.426175,2999.674916,3630.14462,2697.722291,2541.795569,2589.396527,2116.428697,1811.639001,2631.26089,2156.935811,37786.38821,15868.40559,3449.428549,7375.997177,7341.196619,0.154555203,0.19516284,1.686924127,0.479727634,14.84196811,0.984984055
30004.16471,28912.60043,4050.7536,28878.70878,0.269708344,0.152196033,0.695099221,0.176056053,0.665957428,2.069217811,-0.452820099,-0.155651092,-0.039058573,0.003789969,1.822804034,-0.363904743,-0.02444697,-0.046834819,0.030251493,-0.158367518,2.256528545,-0.392366412,-0.104035193,-0.087365534,-0.036327044,-0.309663067,0.00924481,0.167232848,0.250855621,0.370013909,0.539227763,4678.046808,4276.790275,2831.619538,3267.664432,4678.309006,3499.719325,2910.518085,2326.586014,2295.365328,2275.191278,1909.836689,1846.171267,1512.159353,2269.019641,1124.144089,36845.42142,7990.788446,3395.143229,9126.306245,13754.52878,0.121663678,0.023325017,1.470726087,0.401166438,16.9712346,0.922922658
29996.70212,25504.62294,2450.259402,25801.08278,0.122931298,0.382291983,0.731684907,0.406060642,0.869512501,2.194680628,-0.556943461,-0.238523995,-0.059972024,-0.122391339,1.821082224,-0.408972027,-0.249403146,-0.141871089,0.103381765,-0.237833765,2.237736228,-0.417406109,-0.139452861,0.085674096,0.21882354,-0.237199633,0.014005216,0.220301382,0.162317273,0.395429276,0.517547635,5777.693845,4526.60147,4370.831071,6071.120145,3798.816347,3660.146594,3236.749698,3690.421265,2959.421868,1688.651487,3406.998201,2010.931613,1826.790294,1308.257726,663.0502812,17783.58437,8424.47688,7252.647734,7995.559016,13644.30919,0.33313458,0.213370095,1.226641232,0.499757664,14.91616178,1.378153953
29898.77354,36078.158409999996,3722.340477,35834.15836,0.295257408,0.197819755,0.749504871,0.293620058,0.759335098,2.456823257,-0.50071571,-0.262860611,0.002284112,-0.065513934,1.676735495,-0.381126066,-0.060162954,-0.006694045,0.071246017,-0.14276387200000001,2.219957103,-0.37198447,-0.065348033,-0.107077079,0.170663797,-0.176936034,0.058348389,0.23757275,0.237800394,0.394731728,0.500872687,5321.736729,3794.251502,4297.26189,4654.276907,4896.245831,4431.202019,2884.143275,2260.32164,1737.878952,2999.310119,2265.428427,1350.133388,1319.656976,1359.587762,774.4768935,21373.11974,14460.68082,4789.899858,7830.582945,15372.73205,0.256070055,0.249594723,1.617629301,0.379652691,16.00962872,0.958532273
29950.79344,34495.14426,4247.391542,34459.15583,0.216647482,0.347004095,0.589834692,0.17907674,0.469771078,2.281587217,-0.494248015,-0.244611413,-0.056370872,-0.082521588,1.763390684,-0.439550974,-0.095069474,-0.032448812,0.050297801,-0.100459251,2.146556049,-0.587548253,-0.097311668,-0.031664498,0.089379345,-0.122041458,0.028351204,0.131202062,0.268651338,0.449283489,0.527010741,6564.285301,3327.239263,3858.496438,2989.52926,4607.655654,4407.895102,2693.158563,1671.627881,4874.178841,3092.332272,2692.584248,1486.103907,1190.319432,1913.746587,1933.489765,36056.0369,8440.829451,14162.85582,7450.920066,8322.226998,0.098964493,0.222208806,1.808521822,0.506605829,21.50453528,1.296016114
29975.17396,30719.88436,3729.471153,30631.80897,0.203663846,0.153376662,0.705454642,0.095330346,0.568642887,2.210647059,-0.408692005,-0.253675117,-0.039592675,-0.084642622,1.396925548,-0.371301485,-0.114206951,0.096078676,0.097698012,-0.079791463000000007,2.265804794,-0.358304002,-0.00871946,-0.009311528,0.053184204,-0.189187822,0.023901394,0.193666459,0.214828418,0.323459776,0.528013878,6710.372903,4509.236066,3485.964392,3604.765175,4037.303488,4368.389301,3228.574097,2393.225332,2259.655245,2778.578632,2623.961886,1317.971082,2206.217355,1248.376742,672.6046663,28454.83584,13044.68302,4608.840703,4222.724923,6992.97458,0.523423282,0.206701567,1.69171861,0.474602049,20.83943753,1.298529371
29950.87515,29905.02042,3726.852424,30019.74438,0.362663746,0.248759316,0.773151743,0.175689396,0.834120699,2.037770628,-0.488402333,-0.187155464,-0.007696916,-0.085146031,1.792106422,-0.511762745,-0.140714038,-0.06659407,0.032347077,-0.110032499,2.231096674,-0.321554501,-0.152769709,-0.077390082,0.019221468,-0.316120462,0.025832872,0.118167303,0.235101264,0.430220467,0.585300385,5672.26831,4704.621851,3251.57317,3559.067352,3434.137656,4837.598305,3101.608488,2467.027611,1946.676651,3697.441767,1407.998505,1885.818319,1698.459,2085.822059,1992.166018,25761.47731,9261.581475,7577.525058,5232.561057,4646.993326,0.328499873,0.110851051,1.80698219,0.452236054,15.21337816,1.190864561
