Monte Carlo Dashboard (MIMIC_CUA_sensitivity.trex),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iteration,"Cost
(Threshold Usual care)","Cost
(Threshold SF < 88)","Effectiveness
(Threshold Usual care)","Effectiveness
(Threshold SF < 88)","NMB
(Threshold Usual care)","NMB
(Threshold SF < 88)","Optimal
Strategy","t_currentage
(Threshold Usual care)","t_currentage
(Threshold SF < 88)","t_hospitalduration
(Threshold Usual care)","t_hospitalduration
(Threshold SF < 88)","t_imv
(Threshold Usual care)","t_imv
(Threshold SF < 88)","t_imvduration
(Threshold Usual care)","t_imvduration
(Threshold SF < 88)","t_lifespan
(Threshold Usual care)","t_lifespan
(Threshold SF < 88)","t_ltd
(Threshold Usual care)","t_ltd
(Threshold SF < 88)","t_oxygenduration
(Threshold Usual care)","t_oxygenduration
(Threshold SF < 88)","t_survive
(Threshold Usual care)","t_survive
(Threshold SF < 88)","threshold
(Threshold Usual care)","threshold
(Threshold SF < 88)",d_Recovery18to64Cost,d_Recovery65plusCost,d_Recovery18to64CostMean,d_Recovery65plusCostMean,d_LongtermDisabilityUtility,d_Gompertz,d_Age,d_Sex,d_Uniform,d_thresh1_imv_surv,d_thresh1_surv,d_thresh2_imv_surv,d_thresh2_surv,d_thresh3_imv_surv,d_thresh3_surv,d_thresh4_imv_surv,d_thresh4_surv,d_beta_imvDuration_intercept,d_beta_imvDuration_death28,d_beta_imvDuration_age,d_beta_imvDuration_sex,d_beta_imvDuration_logalpha,d_beta_oxygenDuration_intercept,d_beta_oxygenDuration_death28,d_beta_oxygenDuration_imv28,d_beta_oxygenDuration_age,d_beta_oxygenDuration_sex,d_beta_oxygenDuration_logalpha,d_beta_hospitalDuration_intercept,d_beta_hospitalDuration_death28,d_beta_hospitalDuration_imv28,d_beta_hospitalDuration_age,d_beta_hospitalDuration_sex,d_beta_hospitalDuration_logalpha,d_imvDuration,d_oxygenDuration,d_hospitalDuration,d_LTD_riskgroup0,d_LTD_riskgroup1,d_LTD_riskgroup2,d_LTD_riskgroup3,d_LTD_riskgroup4,d_imv1,d_imv2,d_imv3,d_imv4,d_imv5,d_oxygen1,d_oxygen2,d_oxygen3,d_oxygen4,d_oxygen5,d_ward1,d_ward2,d_ward3,d_ward4,d_ward5,d_y1,d_y2,d_y3,d_y4,d_y5,d_thresh1_imv_death,d_thresh2_imv_death,d_thresh3_imv_death,d_thresh4_imv_death,d_LTDmortalityHR,d_dischargeSurvival_shape,d_dischargeSurvival_scale,d_dischargeSurvival,d_dischargeSurvival_ageHR,"Longterm disability
(Threshold Usual care)","Longterm disability
(Threshold SF < 88)","IMV duration
(Threshold Usual care)","IMV duration
(Threshold SF < 88)","Life expectancy
(Threshold Usual care)","Life expectancy
(Threshold SF < 88)"
560,77255.65327,74161.35956,7.210143479,6.105526478,-77255.65327,-74161.35956,Threshold SF < 88,65.0399813,65.14528199,6.123694314,6.132812873,0.343,0.255,3.949970496,3.315396058,16.03310284,15.26583499,0.086,0.066,4.742138736,4.807400923,0.673,0.598,1,4,29898.48984,28054.20628,3036.072182,28158.17737,0.275601577,82.63382721,65.14528199,0.449889678,0.509393009,0.436574981,0.656225597,0.268885953,0.744432615,0.548079931,0.777989209,0.314228429,0.598527788,2.475207373,-0.565324572,-0.324723978,-0.052936371,0.015290508,1.774796396,-0.494627437,-0.088591558,0.016430679,0.042742302,-0.054255864,2.17223968,-0.370042632,-0.230783145,-0.088229263,-0.005389632,-0.125913223,30.15144374,4.807400923,6.132812873,0.046569121,0.100106795,0.318084974,0.377136063,0.574518836,4644.151365,5820.877062,3794.580939,3679.910593,2992.080781,5124.216394,1837.525883,1982.624662,2300.707953,3384.457762,2820.512981,1835.339885,1698.305396,2002.205914,628.628861,34181.87905,16192.02329,2282.375372,9370.039289,3624.808739,0.188049308,0.16503427,0.12828103,0.153928701,1.811160378,0.443393725,17.49184333,58.28148501,0.859547908,0.086,0.066,3.949970496,3.315396058,9.768828152,8.193757363
561,63764.35332,59320.53876,8.165168399,7.311006445,-63764.35332,-59320.53876,Threshold SF < 88,64.42407875,64.52474671,5.337309498,5.446781229,0.33,0.184,2.12524626,1.27668515,13.85963837,13.22757084,0.046,0.049,4.374862988,4.272453846,0.826,0.78,1,4,29998.09336,20677.66079,4471.955858,20805.38583,0.186172486,83.01597553,64.52474671,0.450274168,0.505422235,0.373242016,0.815656726,0.07459345,0.627605151,0.352813479,0.691022161,0.224135239,0.781429381,2.215818641,-0.517513282,-0.183626175,-0.118424643,-0.11133901,1.760391549,-0.380292932,-0.180321157,0.151087573,0.030896462,-0.155552811,2.033951352,-0.337447601,-0.137675432,-0.072060316,0.116266246,-0.306460128,11.26312072,4.272453846,5.446781229,0.019013572,0.112451322,0.314654509,0.480392505,0.642181105,7942.112608,5279.327098,3354.490358,4476.257251,3765.510638,3643.965438,2531.278655,2022.775955,2962.829641,2869.730149,1562.283765,2127.111768,2024.312051,1669.325819,1225.615816,31811.53214,11126.61063,10629.56012,8565.927683,7199.457075,0.139867328,0.301309826,0.142409887,0.148293861,1.952074065,0.466098246,9.210563709,40.49574408,1.41363399,0.046,0.049,2.12524626,1.27668515,10.60061574,9.47071511
562,73013.97539,67674.46341,9.821496932,9.376189801,-73013.97539,-67674.46341,Threshold SF < 88,64.43992425,64.60456609,5.610965607,5.252274492,0.33,0.166,2.178244218,1.146585278,18.86962378,17.85074288,0.047,0.029,3.478126779,3.483604108,0.743,0.745,1,4,29952.80542,33621.77317,3435.614784,33546.60921,0.196863692,82.5564028,64.60456609,0.448651435,0.51317183,0.362024625,0.741991555,0.157205494,0.627900822,0.622517054,0.724513434,0.160216926,0.745424002,2.194943699,-0.524959419,-0.197365365,-0.041485468,-0.167233408,1.541188943,-0.455251863,-0.097055484,0.005124138,0.033403262,-0.258743134,2.105140261,-0.631352784,-0.058761711,0.042941961,0.047819206,-0.277940784,10.61956993,3.483604108,5.252274492,0.013140739,0.112813645,0.181422815,0.496180832,0.580300506,6905.638792,5209.400151,2961.692966,3670.683822,3418.274539,3993.33795,2613.923296,1731.798009,2887.255675,2253.703758,1845.506395,3525.453402,822.9588249,1897.737595,994.204962,32174.02603,13772.60986,6894.502537,12785.17319,5043.513695,0.243905261,0.213574709,0.258545195,0.184754668,1.905129525,0.429799273,21.2523582,149.5002009,1.475910546,0.047,0.029,2.178244218,1.146585278,12.93725425,12.14391224
563,81350.06737,80588.18046,8.698158149,9.881169319,-81350.06737,-80588.18046,Threshold SF < 88,64.45807503,64.53830359,7.762490716,7.552625065,0.198,0.144,1.471686876,1.125896391,18.35403031,18.46529543,0.041,0.034,4.479806674,5.014857484,0.71,0.76,1,4,29960.72771,35491.26631,4467.803821,35883.13242,0.319392032,82.66810834,64.53830359,0.449448285,0.517035246,0.171939977,0.727953414,0.094817121,0.862524292,0.345046613,0.801011681,0.150233485,0.746710579,2.291251495,-0.498486363,-0.18063031,-0.022176237,-0.137702412,1.819974896,-0.264644215,-0.108922981,0.140739589,0.033642532,-0.207563016,2.474462295,-0.395616404,-0.000943699,-0.03387977,0.103059161,-0.270012508,12.01762367,5.014857484,7.577282135,0.02797302,0.183283421,0.252432406,0.384823525,0.485968929,5491.193917,4582.308792,3441.896483,5440.364676,3171.827893,5004.681442,4059.585279,3422.344441,1354.280895,2867.658574,2685.154741,1363.218317,2187.542167,2229.168624,3002.864873,38691.73125,13502.14714,9815.663086,17729.60555,16190.51768,0.20156996,0.211106498,0.102943453,0.186237154,1.855457623,0.461389583,24.48511678,106.1626117,1.200243124,0.041,0.034,1.471686876,1.125896391,11.51526224,12.98508981
564,66227.03488,64380.91708,6.698518978,7.596903956,-66227.03488,-64380.91708,Threshold SF < 88,64.926229,65.02893308,4.652933021,4.994562061,0.139,0.11,1.077683265,0.801024544,14.61197569,14.23261958,0.021,0.028,5.97196654,5.767448708,0.63,0.728,1,4,30054.80029,21756.48473,3100.343836,21747.68285,0.115832241,82.52882103,65.02893308,0.450319281,0.500755921,0.176336409,0.643779472,0.349987424,0.825910907,0.581152516,0.860879628,0.142939447,0.733822049,2.111790835,-0.518941499,-0.158737397,-0.022316012,-0.085523223,2.001292588,-0.410019694,-0.113308048,-0.130644593,0.037400203,-0.087609307,1.914958581,-0.425830198,-0.271117686,-0.0018156,0.060386949,-0.26296967,12.34932592,5.767448708,4.994562061,0.015124253,0.221365589,0.238084314,0.446522976,0.5834609,7570.937659,4986.702973,6075.611863,4248.581143,3675.513597,4980.701998,3603.110374,2897.800803,2199.229067,3779.923716,2513.498917,1976.927943,1694.349886,2484.613795,802.1382553,26380.27914,13540.01432,4768.438771,3884.226073,8586.482353,0.069677412,0.129900711,0.353598154,0.092818772,1.939838026,0.463205176,13.26971217,51.17596343,1.259216733,0.021,0.028,1.077683265,0.801024544,8.677920654,9.757656779
565,65873.91039,65287.14694,7.223906109,7.222835442,-65873.91039,-65287.14694,Threshold SF < 88,63.83806401,63.9405346,6.123892397,5.736671667,0.19,0.21,1.242065595,1.083667202,13.38886304,13.48762349,0.045,0.057,4.07861328,4.210008582,0.771,0.765,1,4,30093.07714,25159.3978,2888.494351,25049.80849,0.18038195,83.54747519,63.9405346,0.449813578,0.503057694,0.191709512,0.767708169,0.108826467,0.840592953,0.380042556,0.716108229,0.142997123,0.757263219,2.018962445,-0.496231556,-0.237884791,-0.073137774,-0.040456681,1.621256162,-0.538239661,-0.1760082,-0.013928591,0.094052178,-0.111761907,2.213781581,-0.491564108,-0.269969462,0.052798132,0.159525551,-0.303262266,14.44434438,4.210008582,5.736671667,0.046956877,0.132254627,0.34380984,0.338243536,0.636419609,6814.554352,5247.949195,3333.076264,3777.780999,4678.548182,3618.889186,3607.846283,1703.012836,1968.579138,2428.504167,2407.655056,2153.539638,1810.841053,1534.927615,1723.848298,25425.60753,18739.58051,2483.571232,2328.156072,7084.17912,0.158407,0.213993183,0.039640315,0.426018674,1.802222317,0.437713631,11.30431808,46.89632632,0.938257415,0.045,0.057,1.242065595,1.083667202,9.421888123,9.419717472
566,76451.8031,74497.13051,7.888587853,8.280034237,-76451.8031,-74497.13051,Threshold SF < 88,64.29187185,64.45738255,5.556290703,5.677119153,0.34,0.264,2.765082089,1.984394718,16.0610044,17.96792602,0.049,0.043,4.519725903,4.540212822,0.706,0.65,1,4,29999.46814,30288.76222,3593.976742,30364.1704,0.279515183,83.11833328,64.45738255,0.450734273,0.499131338,0.282498147,0.684705646,0.040904587,0.755009098,0.614719955,0.647479261,0.266328819,0.647666634,2.222247332,-0.499635158,-0.33746596,-0.075554455,-0.01937371,1.718392914,-0.245730797,-0.227176187,0.000241357,0.030093258,-0.065377593,2.063304575,-0.32660397,-0.163704832,-0.141485028,0.143355635,-0.336950544,20.91387565,4.540212822,5.677119153,0.027105229,0.280272949,0.270706013,0.391960584,0.467633961,7056.130356,4609.020777,3146.855042,3573.638795,3424.282159,3123.226966,2697.35053,1538.500053,3006.929299,1148.301649,3317.585137,1949.798503,2240.30846,1853.272284,2099.310608,40018.50603,13975.62944,7772.895109,12681.05336,10678.0213,0.434067955,0.320458133,0.268155272,0.313350049,1.674717794,0.46320285,15.00894187,126.6484168,1.788281481,0.049,0.043,2.765082089,1.984394718,10.34865767,10.84389166
567,69451.37712,67117.87185,8.063391617,6.653324684,-69451.37712,-67117.87185,Threshold SF < 88,65.08940094,65.23661602,6.056922081,5.639878253,0.203,0.158,1.213693676,0.983457988,15.17901548,14.0476006,0.043,0.037,4.394627415,4.425346621,0.767,0.687,1,4,29982.23408,32785.46915,4013.573957,32831.09206,0.290683561,83.2446357,65.23661602,0.449805923,0.506346014,0.186311978,0.739205897,0.04581007,0.866659033,0.592148103,0.734109726,0.193850332,0.691900739,2.015174391,-0.391896631,-0.214866304,-0.072880143,-0.01807851,1.735807936,-0.480427464,-0.193134408,0.037445115,0.023620893,-0.151782314,2.227057701,-0.365416465,-0.075699505,-0.059215957,0.076597658,-0.323020114,13.24163836,4.425346621,5.639878253,0.030260505,0.140272167,0.220368746,0.370199107,0.532808402,5163.298922,3621.001019,4864.708542,3005.766657,3350.556574,4671.64077,2211.376493,2076.8615,1430.990044,3087.4541,2335.501807,1520.990302,1164.451937,1580.715201,2199.207027,23287.01127,10580.03875,8222.049851,3934.00072,6956.352002,0.304578142,0.165519701,0.156930589,0.089198708,1.544777002,0.437017027,13.50895561,75.31535418,1.148973123,0.043,0.037,1.213693676,0.983457988,10.6234765,8.601167266
568,65410.84248,62908.16443,9.626428254,7.816003037,-65410.84248,-62908.16443,Threshold SF < 88,64.76777595,64.90625392,5.830352198,5.64852295,0.232,0.174,1.815755255,1.385737234,15.33749979,14.75936867,0.041,0.028,4.463616321,4.246794555,0.915,0.762,1,4,29953.15606,25679.11781,2135.171747,25488.66433,0.271727266,82.72966336,64.90625392,0.449531672,0.496900852,0.219156812,0.926114599,0.165221265,0.731974591,0.462612011,0.745046119,0.167211146,0.744256041,2.301773959,-0.530528064,-0.291865436,-0.010203387,-0.096147646,1.786870778,-0.484049529,-0.259011212,-0.021914313,0.020215029,-0.155225127,2.145622733,-0.344342885,0.030975251,-0.162688207,0.043839875,-0.285149122,19.77414552,4.246794555,5.64852295,0.013317181,0.072543625,0.257911004,0.438378191,0.557459175,9073.51349,4558.199688,4293.237604,4564.578703,3139.356853,3509.561064,2968.015389,3737.479484,1368.910926,987.1964541,2451.613686,1484.710219,1617.298257,1357.999874,843.7531478,30842.48206,9698.707745,4704.467919,5355.698478,3454.151738,0.292351472,0.083672533,0.277268934,0.16712045,1.321998577,0.501107273,15.27452641,54.12329094,1.260819426,0.041,0.028,1.815755255,1.385737234,12.5601624,10.10386775
569,76447.87686,65534.79668,10.26223828,10.65598528,-76447.87686,-65534.79668,Threshold SF < 88,64.79129616,64.8721364,4.264069469,5.027685222,0.475,0.091,4.674011089,0.865723447,16.76799226,17.03977809,0.077,0.014,6.251946028,6.991659874,0.875,0.876,1,4,29969.31951,26693.93872,4738.909623,26660.96098,0.160320417,82.73637217,64.8721364,0.449403039,0.489214791,0.510871208,0.871387414,0.22017932,0.777286985,0.51302449,0.642852803,0.095449245,0.869207832,2.456579391,-0.392475214,-0.298445725,-0.086063777,-0.075031574,2.137431187,-0.413073605,-0.171870182,0.021190873,0.031346048,-0.114895263,2.055291305,-0.498521089,-0.371767029,-0.047786527,0.021135101,-0.386974883,20.48082975,6.991659874,5.027685222,0.002114155,0.115794409,0.232482179,0.394753121,0.594722666,7344.557827,4540.084335,3834.127673,3513.001079,2339.27331,4059.898188,1659.343512,2234.890295,1873.928908,1938.365524,1904.661071,2817.188116,1037.387514,1560.005647,1092.4164,36067.37079,11183.34941,10356.86552,12277.93192,9945.502732,0.2073608,0.246077447,0.034618621,0.193432575,1.666868116,0.42932148,17.80284858,206.2393467,1.565656586,0.077,0.014,4.674011089,0.865723447,13.48244591,13.72833203
570,78297.10718,79145.67671,9.926872613,9.690954091,-78297.10718,-79145.67671,Threshold Usual care,64.60952612,64.7667812,4.856241253,5.702902449,0.212,0.197,1.781202594,1.711699574,17.15315913,17.50440804,0.078,0.087,4.589610772,4.504966338,0.839,0.807,1,4,29953.39408,33873.13319,1141.102409,33853.81191,0.307535902,82.84706469,64.7667812,0.449707335,0.501059158,0.183776126,0.841803141,0.196618248,0.795673364,0.497067822,0.722459633,0.231208998,0.811344438,2.275834306,-0.5467114,-0.285086584,-0.013088018,-0.019826358,1.815462075,-0.459541712,-0.083803248,0.082576969,-0.021051386,-0.222902863,2.041195498,-0.549386587,-0.158450284,-0.018612784,0.118385012,-0.356970557,23.39873031,4.504966338,5.702902449,0.069137443,0.059884292,0.291682625,0.357483951,0.569630751,9474.029995,6069.705667,4473.483437,4114.826071,4380.250531,4583.323186,4143.860069,2043.857053,2920.448316,1312.469124,2677.91464,2277.622242,1410.166279,1515.650687,1866.386064,24398.76354,12819.38662,5689.614083,11863.71163,4737.532796,0.385556953,0.151538082,0.214421586,0.121272855,1.906659279,0.456746592,21.68442124,112.1668607,1.517946461,0.078,0.087,1.781202594,1.711699574,13.27140778,12.96682676
571,84208.84849,81569.31697,9.50664634,9.661530147,-84208.84849,-81569.31697,Threshold SF < 88,64.80748842,64.95164675,4.481401231,4.405679756,0.293,0.224,2.77072866,2.157768862,18.36012845,18.65318035,0.04,0.041,5.419157054,5.618112305,0.74,0.767,1,4,29926.31559,35617.22953,4190.475658,35573.24852,0.234439417,83.47214825,64.95164675,0.449918593,0.502840416,0.286055743,0.732459522,0.137728923,0.744635039,0.487918675,0.707448824,0.173143968,0.751072264,2.241819116,-0.452609375,-0.17844321,-0.071285482,0.104870044,2.079449704,-0.41317522,-0.110623217,-0.0314506,-0.001874408,-0.235981753,1.848360731,-0.510524684,-0.200745087,-0.009349731,0.110544409,-0.394702908,18.89647127,5.618112305,4.405679756,0.005800139,0.146361629,0.178007728,0.438106673,0.665181906,5232.593072,5632.087743,3661.987347,3638.204151,4212.54866,3385.526749,3091.650233,1578.314886,1879.401414,2269.527803,2684.589977,2354.921167,2553.389178,2238.120887,1782.973056,45948.25094,15590.99125,7077.03276,9595.645461,8904.127178,0.415259892,0.304743787,0.155346112,0.297075765,1.695376955,0.455410546,25.1346895,261.2260081,2.003752937,0.04,0.041,2.77072866,2.157768862,12.3885396,12.70277246
572,73366.51417,71412.37194,8.880807974,8.363870722,-73366.51417,-71412.37194,Threshold SF < 88,64.98307514,65.05288154,5.205614656,5.604244426,0.302,0.225,2.281576432,1.588782988,17.38804228,17.74832404,0.069,0.052,3.896465802,4.364977453,0.734,0.673,1,4,30014.05435,26348.38552,3985.088411,26120.01952,0.274755084,82.85095209,65.05288154,0.449804906,0.507915436,0.408759764,0.742213126,0.200906992,0.812272786,0.445458032,0.788641863,0.231822314,0.66583493,2.078744016,-0.451038415,-0.236513549,-0.096003434,-0.03519882,1.617247087,-0.394955091,-0.118335239,-0.061594656,0.071275949,-0.18271631,2.132049402,-0.255847013,-0.139795457,-0.042060686,0.078029249,-0.322169544,12.89241963,4.364977453,5.604244426,0.043859821,0.220051996,0.196616247,0.373717039,0.565160897,7830.589154,5313.619988,4447.262838,3818.19667,5074.815175,3756.009555,3245.2427,3429.259793,2577.287018,2115.654851,2196.658612,2313.462926,2276.30006,1895.474609,1170.038417,27216.37844,23444.6697,7237.422255,14057.09377,12631.66335,0.071850207,0.175087961,0.158966309,0.195493626,2.05144447,0.487125663,18.75996074,131.4634814,1.852567199,0.069,0.052,2.281576432,1.588782988,11.82873701,11.03795002
573,67258.13125,65840.97803,6.33294395,6.358423716,-67258.13125,-65840.97803,Threshold SF < 88,65.58276536,65.7168631,4.882388784,4.914129686,0.274,0.249,1.904826838,1.495935944,13.6889477,14.41594367,0.028,0.027,4.40901141,4.398279827,0.672,0.636,1,4,29952.72971,27099.78704,5073.095942,27321.71148,0.259474795,81.94089433,65.7168631,0.451162663,0.493256027,0.290524462,0.669698656,0.370883057,0.765373451,0.540629325,0.736523064,0.258442009,0.620227458,2.117002913,-0.427030004,-0.179022987,-0.08368026,-0.08372285,1.72922976,-0.429598575,-0.197474467,-0.135611882,0.127564905,-0.154432799,1.951480617,-0.406882739,-0.065784072,-0.144199661,0.027177041,-0.149680654,10.54354426,4.398279827,4.914129686,0.01192319,0.116749177,0.179645039,0.356886999,0.635485422,6354.461848,4581.567137,4139.926087,2950.683357,2990.172962,4694.099058,2724.892164,3556.724768,3487.052366,1432.117681,2031.266975,1556.800352,2075.534872,1289.266446,1987.235286,22554.61277,13954.83286,4240.391093,7673.11813,6759.421487,0.182866547,0.176571251,0.23963276,0.230147774,1.606358819,0.444056408,13.14527671,80.15683639,1.363164637,0.028,0.027,1.904826838,1.495935944,8.238900705,8.266173307
574,83971.58448,78898.86788,8.588550167,5.99526555,-83971.58448,-78898.86788,Threshold SF < 88,65.37628735,65.5964395,7.40717999,5.550096015,0.25,0.212,1.767136,1.373923403,15.93705501,16.19134108,0.039,0.015,4.847187976,4.313087321,0.771,0.519,1,4,30056.83402,37752.90396,2857.966659,37907.99739,0.156634313,82.19583668,65.5964395,0.450056318,0.507431414,0.270302512,0.794425388,0.217780645,0.788042447,0.365141392,0.764144447,0.114218769,0.538911981,2.121679482,-0.374392738,-0.306607013,-0.002452214,-0.096836038,1.720749229,-0.391237799,-0.187377396,-0.21400277,0.006302272,-0.073964634,2.471948712,-0.521778265,0.009675296,0.074141926,0.119065631,-0.40845013,17.62140005,4.313087321,5.555447788,0.018787299,0.139760937,0.208736266,0.446602404,0.66357513,6766.595838,5652.26185,3619.407122,3484.210112,4185.375752,4334.996114,2543.714594,3026.413754,3263.330788,2234.84009,2127.490145,2590.499054,2337.75533,1971.386937,1115.833817,37668.40161,26029.08168,8161.3835,8794.137698,3714.665976,0.250133018,0.38850707,0.190403274,0.275195955,1.833178311,0.452832998,18.1190932,90.13361884,1.289088351,0.039,0.015,1.767136,1.373923403,11.25468267,7.681315987
575,87049.89051,72597.23815,8.331235878,6.84848568,-87049.89051,-72597.23815,Threshold SF < 88,65.11652349,65.22698408,4.834743483,4.48236872,0.448,0.196,4.381998987,1.773815345,15.84085786,15.111604,0.132,0.072,4.616760083,4.334267703,0.756,0.665,1,4,29990.42494,32692.32664,3811.414182,32674.31292,0.220369353,82.32098186,65.22698408,0.447861748,0.514392078,0.526196265,0.763094349,0.161592321,0.886467125,0.549961996,0.908375776,0.210304375,0.654025657,2.268288074,-0.566569831,-0.241782418,-0.019675918,0.000416793,1.681732122,-0.513766615,-0.120120981,-0.1110853,0.14799187,-0.109000347,1.889335661,-0.453302767,-0.17300041,-0.163086626,0.108701968,-0.244120536,17.76929565,4.334267703,4.48236872,0.07467038,0.105602353,0.312190909,0.394268882,0.574112228,10062.83814,4516.763821,4899.343135,3758.365066,3993.236464,3238.886421,2297.750202,2123.847534,2069.27692,2874.462846,2135.117919,1469.206528,2262.666116,1761.846978,1784.713944,26080.17652,30861.4716,7125.040966,9780.619295,11042.00477,0.152610898,0.190883779,0.18724702,0.113566926,1.617742207,0.500524639,17.65888893,56.20824188,1.15413817,0.132,0.072,4.381998987,1.773815345,11.27800081,9.095998276
576,75435.34583,70831.26181,8.798473948,10.35774111,-75435.34583,-70831.26181,Threshold SF < 88,64.8922259,65.01511679,4.188371219,4.131286174,0.273,0.081,2.283255005,0.684606332,15.8657678,17.17665103,0.055,0.034,4.2580422,4.817203973,0.782,0.866,1,4,30119.14789,32601.2655,4254.549354,32650.66818,0.217621793,83.61184622,65.01511679,0.449556732,0.498945369,0.322560628,0.783617702,0.148163023,0.83486848,0.47651467,0.785156102,0.081126111,0.854093681,2.077982714,-0.478862009,-0.271065304,-0.029815828,0.051474741,1.729885985,-0.45864102,-0.094268287,-0.100317117,0.078012831,-0.207958974,1.739591682,-0.372429189,-0.107754102,0.055971007,0.168581013,-0.29030263,22.89906275,4.817203973,4.131286174,0.020505068,0.111675102,0.190429008,0.463313523,0.63104328,6055.510425,5528.785652,3757.581208,3970.654129,3083.409233,4591.23759,3604.182852,2304.950904,2260.532703,2248.310264,3018.628777,1188.527376,2330.576272,1792.983348,1055.734963,28795.86639,6040.816299,7279.322211,9596.867441,3671.326247,0.07595393,0.17479373,0.195823555,0.09344761,1.740066114,0.45716327,20.08497584,110.848452,1.3599617,0.055,0.034,2.283255005,0.684606332,11.51412605,13.5363249
577,67303.97823,61009.12641,8.891361531,7.940715323,-67303.97823,-61009.12641,Threshold SF < 88,65.41050674,65.56192458,7.311798279,6.591512165,0.238,0.126,2.479313706,1.159191023,16.92514959,17.118429,0.054,0.032,5.538401975,5.255379158,0.762,0.678,1,4,29986.42958,22746.06817,3836.776547,22745.63028,0.211440597,83.025387,65.56192458,0.450486294,0.500769652,0.250362389,0.75998421,0.213532958,0.533478325,0.552140413,0.83329763,0.103401162,0.665223074,2.433824488,-0.438572047,-0.269677616,-0.021546997,-0.042101304,1.906379443,-0.499317909,-0.226641496,-0.015941917,0.07730697,-0.092420646,2.198338989,-0.335697611,-0.156583099,-0.177233872,0.077055199,-0.15720368,24.91303679,5.255379158,6.593133207,0.01969635,0.085863703,0.216208731,0.400921711,0.572212964,5828.495977,6061.174532,3221.316954,3456.946164,5693.645134,2968.039226,1760.725316,3589.329151,3773.232715,4412.757226,2157.504614,1121.662662,2498.440876,1863.386295,1620.872314,22836.95522,10458.27086,8121.596112,4862.855702,5695.730305,0.170165873,0.172983997,0.151237108,0.23957288,1.678694533,0.493826885,18.69067235,156.4311696,2.213770513,0.054,0.032,2.479313706,1.159191023,11.63989905,10.28376806
578,76045.82585,78842.30088,7.748728921,8.399983706,-76045.82585,-78842.30088,Threshold Usual care,64.8808708,65.02775165,5.931431541,5.866833404,0.22,0.387,1.703885819,2.681617919,15.74376559,14.88759488,0.049,0.063,5.666759929,5.452703849,0.717,0.825,1,4,30048.38686,30378.58073,2657.610065,30569.87504,0.142811942,84.37591619,65.02775165,0.448439375,0.492095952,0.25189542,0.698979532,0.24564034,0.591754944,0.549921324,0.73450001,0.412134135,0.814003842,2.310351023,-0.449262626,-0.208633404,-0.115873728,-0.102529612,1.891944266,-0.472507195,-0.081294308,-0.076593924,0.071350143,-0.096759126,2.213143643,-0.347960794,-0.123893213,0.036263048,0.090388207,-0.316582721,12.84161511,5.452703849,5.887523168,0.030216263,0.074256823,0.314967666,0.456509557,0.585512433,6576.385595,4908.500575,4168.965653,3909.996708,2697.041867,4755.732414,2590.78332,2537.424604,3379.590026,4051.355155,1768.57542,2297.157234,1205.858681,1769.455643,1455.574877,22156.61799,7957.237965,12344.91835,5884.188862,5321.773738,0.19043247,0.13641167,0.199289362,0.391686398,1.482363063,0.438853298,15.64668358,86.97342173,1.368069014,0.049,0.063,1.703885819,2.681617919,10.10443538,10.91631722
